,Life event,ID,Date,Gender,Age,Life expectancy,Marital status,Marriage duration,Marriage intention,Marriage age:,Employment status,Income,Capital,Children,Nr children,Birth age,Alive
1433,Life event: Created,1433,2011-01-01,Female,61,92,Married,23,No,,Permanent contract,9728,43221,No,1,,1
1434,Life event: Created,1434,2011-01-01,Female,80,98,Married,27,Yes,,Retired,13693,788329,No,1,,1
1435,Life event: Created,1435,2011-01-01,Male,100,98,Widowed,0,Yes,,Retired,9238,-13220,No,0,,1
1436,Life event: Created,1436,2011-01-01,Female,48,88,Divorced,0,No,,Permanent contract,20431,237393,No,0,,1
1437,Life event: Created,1437,2011-01-01,Male,66,95,Married,19,Yes,,Flexible contract,89971,26989,Yes,2,,1
1438,Life event: Created,1438,2011-01-01,Female,64,73,Married,32,Yes,,Flexible contract,12133,942,No,2,,1
1439,Life event: Created,1439,2011-01-01,Male,79,98,Married,10,No,,Retired,171669,142729,Yes,1,,1
1440,Life event: Created,1440,2011-01-01,Male,19,96,Single,0,No,,Flexible contract,14995,149294,Yes,0,,1
1441,Life event: Created,1441,2011-01-01,Male,30,33,Single,0,No,,Entrepreneur without personnel,30237,3692,No,0,,1
1442,Life event: Created,1442,2011-01-01,Male,39,43,Married,42,No,,Permanent contract,95667,-31910,Yes,1,,1
1443,Life event: Created,1443,2011-01-01,Male,7,3,Single,0,Yes,49.0,Child,0,0,No,0,,1
1444,Life event: Created,1444,2011-01-01,Male,58,79,Married,8,Yes,,Permanent contract,28628,72,No,3,,1
1445,Life event: Created,1445,2011-01-01,Female,29,95,Single,0,Yes,34.0,Permanent contract,21259,65123,No,0,35.0,1
1446,Life event: Created,1446,2011-01-01,Female,56,98,Married,15,No,,Entrepreneur with personel,9787,-18485,Yes,2,,1
1447,Life event: Created,1447,2011-01-01,Male,4,50,Single,0,No,,Child,0,0,No,0,,1
1448,Life event: Created,1448,2011-01-01,Male,61,94,Married,36,Yes,,Permanent contract,16705,79411,No,2,,1
1449,Life event: Created,1449,2011-01-01,Female,54,94,Single,0,Yes,25.0,Flexible contract,29990,-47405,Yes,0,,1
1450,Life event: Created,1450,2011-01-01,Female,45,96,Single,0,No,,Permanent contract,69956,379477,Yes,0,,1
1451,Life event: Created,1451,2011-01-01,Female,22,57,Single,0,Yes,34.0,Permanent contract,34544,-44955,Yes,0,30.0,1
1452,Life event: Created,1452,2011-01-01,Female,12,95,Single,0,Yes,50.0,Child,0,0,Yes,0,35.0,1
1453,Life event: Created,1453,2011-01-01,Male,64,95,Married,40,No,,Permanent contract,12464,110,Yes,1,,1
1454,Life event: Created,1454,2011-01-01,Male,50,71,Single,0,Yes,28.0,Permanent contract,17046,-27214,No,0,,1
1455,Life event: Created,1455,2011-01-01,Female,67,92,Married,17,No,,Permanent contract,77,51034,Yes,2,,1
1456,Life event: Created,1456,2011-01-01,Male,4,66,Single,0,Yes,26.0,Child,0,0,Yes,0,,1
1457,Life event: Created,1457,2011-01-01,Male,23,92,Single,0,Yes,30.0,Permanent contract,3181,140631,Yes,0,,1
1458,Life event: Created,1458,2011-01-01,Female,70,32,Divorced,0,No,,Retired,7059,922,Yes,0,,1
1459,Life event: Created,1459,2011-01-01,Male,11,54,Single,0,Yes,25.0,Child,0,0,Yes,0,,1
1460,Life event: Created,1460,2011-01-01,Female,58,81,Married,39,No,,Permanent contract,2629,76669,No,1,,1
1461,Life event: Created,1461,2011-01-01,Female,57,33,Married,0,Yes,,Permanent contract,78538,304373,Yes,2,,1
1694,Life event: Divorced,1461,2011-12-02,Female,57,33,Divorced,0,Yes,,Permanent contract,78538,304373,Yes,2,,1
1462,Life event: Created,1462,2011-01-01,Male,40,98,Married,20,No,,Permanent contract,1242,69089,Yes,2,,1
1463,Life event: Created,1463,2011-01-01,Female,51,77,Divorced,0,No,,Permanent contract,13401,1548,Yes,0,,1
1464,Life event: Created,1464,2011-01-01,Male,64,88,Married,30,Yes,,Permanent contract,28405,20713,Yes,2,,1
1465,Life event: Created,1465,2011-01-01,Female,43,50,Married,13,No,,Permanent contract,5046,418947,No,2,,1
1466,Life event: Created,1466,2011-01-01,Male,45,98,Divorced,0,No,,Permanent contract,34576,422467,Yes,0,,1
1467,Life event: Created,1467,2011-01-01,Male,65,10,Widowed,0,No,,Permanent contract,9244,134,No,0,,1
1468,Life event: Created,1468,2011-01-01,Male,14,42,Single,0,Yes,21.0,Child,0,0,No,0,,1
1469,Life event: Created,1469,2011-01-01,Female,51,91,Married,29,Yes,,Flexible contract,34071,2952,No,1,,1
1470,Life event: Created,1470,2011-01-01,Male,68,96,Divorced,0,Yes,,Retired,67071,271770,Yes,0,,1
1471,Life event: Created,1471,2011-01-01,Female,34,60,Single,0,No,,Permanent contract,10634,106763,No,0,35.0,1
1472,Life event: Created,1472,2011-01-01,Female,35,63,Single,0,No,,Permanent contract,38916,-18624,No,0,,1
1473,Life event: Created,1473,2011-01-01,Male,0,92,Single,0,Yes,69.0,Child,0,0,Yes,0,,1
1474,Life event: Created,1474,2011-01-01,Female,9,78,Single,0,Yes,34.0,Child,0,0,No,0,31.0,1
1475,Life event: Created,1475,2011-01-01,Female,32,60,Married,20,No,,Permanent contract,25279,929,No,1,39.0,1
1476,Life event: Created,1476,2011-01-01,Male,47,98,Single,0,No,,Permanent contract,32975,7312,No,0,,1
1477,Life event: Created,1477,2011-01-01,Female,38,90,Single,0,No,,Permanent contract,41410,438936,No,0,,1
1478,Life event: Created,1478,2011-01-01,Male,5,89,Single,0,No,,Child,0,0,No,0,,1
1479,Life event: Created,1479,2011-01-01,Female,57,75,Divorced,0,Yes,,Permanent contract,23199,83846,Yes,0,,1
1480,Life event: Created,1480,2011-01-01,Male,6,97,Single,0,Yes,56.0,Child,0,0,Yes,0,,1
1481,Life event: Created,1481,2011-01-01,Female,23,90,Single,0,No,,Entrepreneur with personel,30974,699757,Yes,0,34.0,1
1482,Life event: Created,1482,2011-01-01,Male,46,96,Single,0,No,,Permanent contract,35107,147670,Yes,0,,1
1483,Life event: Created,1483,2011-01-01,Male,60,97,Married,13,No,,Permanent contract,17637,-2408,No,2,,1
1484,Life event: Created,1484,2011-01-01,Male,15,98,Single,0,Yes,22.0,Child,0,0,No,0,,1
1485,Life event: Created,1485,2011-01-01,Female,9,97,Single,0,No,,Child,0,0,No,0,34.0,1
1486,Life event: Created,1486,2011-01-01,Female,59,82,Married,24,No,,Permanent contract,26289,-19618,No,1,,1
1487,Life event: Created,1487,2011-01-01,Female,22,32,Single,0,Yes,25.0,Permanent contract,24412,57832,No,0,29.0,1
1488,Life event: Created,1488,2011-01-01,Female,13,24,Single,0,Yes,34.0,Child,0,0,Yes,0,25.0,1
1489,Life event: Created,1489,2011-01-01,Male,51,98,Single,0,No,,Permanent contract,3688,286170,Yes,0,,1
1490,Life event: Created,1490,2011-01-01,Female,35,95,Married,1,Yes,,Permanent contract,28937,439260,Yes,3,,1
1714,Life event: Divorced,1490,2012-03-24,Female,36,95,Divorced,1,Yes,,Permanent contract,28937,439260,Yes,3,,1
1491,Life event: Created,1491,2011-01-01,Male,13,96,Single,0,No,,Child,0,0,No,0,,1
1492,Life event: Created,1492,2011-01-01,Male,24,98,Single,0,No,,Permanent contract,33626,212949,No,0,,1
1493,Life event: Created,1493,2011-01-01,Male,27,19,Single,0,Yes,44.0,Flexible contract,98446,388249,Yes,0,,1
1494,Life event: Created,1494,2011-01-01,Female,35,93,Single,0,Yes,30.0,Permanent contract,17863,472536,Yes,0,41.0,1
1495,Life event: Created,1495,2011-01-01,Male,71,97,Married,2,No,,Retired,3266,102,Yes,3,,1
1496,Life event: Created,1496,2011-01-01,Female,16,23,Single,0,Yes,23.0,Child,0,0,Yes,0,35.0,1
1497,Life event: Created,1497,2011-01-01,Male,73,53,Widowed,0,No,,Retired,54230,157259,No,0,,1
1498,Life event: Created,1498,2011-01-01,Female,15,11,Single,0,No,,Child,0,0,No,0,34.0,1
1499,Life event: Created,1499,2011-01-01,Female,10,41,Single,0,No,,Child,0,0,Yes,0,37.0,1
1500,Life event: Created,1500,2011-01-01,Male,40,93,Married,8,No,,Permanent contract,89770,7444,No,3,,1
1501,Life event: Created,1501,2011-01-01,Male,26,97,Single,0,Yes,45.0,Entrepreneur without personnel,44968,-1813,Yes,0,,1
1502,Life event: Created,1502,2011-01-01,Female,52,51,Married,50,Yes,,Flexible contract,11096,-4754,No,2,,1
1503,Life event: Created,1503,2011-01-01,Female,70,97,Married,45,No,,Retired,81461,91994,Yes,2,,1
1504,Life event: Created,1504,2011-01-01,Male,29,98,Single,0,No,,Permanent contract,12221,3671,Yes,0,,1
1505,Life event: Created,1505,2011-01-01,Female,63,88,Married,16,No,,Permanent contract,75521,-39535,No,2,,1
1506,Life event: Created,1506,2011-01-01,Female,64,79,Married,46,Yes,,Entrepreneur without personnel,7719,76628,No,2,,1
1507,Life event: Created,1507,2011-01-01,Male,44,91,Married,17,Yes,,Permanent contract,91057,407145,No,1,,1
1508,Life event: Created,1508,2011-01-01,Male,33,94,Married,0,No,,Entrepreneur without personnel,60076,651,Yes,2,,1
1675,Life event: Divorced,1508,2011-05-10,Male,33,94,Divorced,0,No,,Entrepreneur without personnel,60076,651,Yes,2,,1
1509,Life event: Created,1509,2011-01-01,Male,16,93,Single,0,Yes,35.0,Child,0,0,Yes,0,,1
1510,Life event: Created,1510,2011-01-01,Male,34,98,Widowed,0,No,,Permanent contract,5640,97628,No,0,,1
1511,Life event: Created,1511,2011-01-01,Male,77,98,Married,37,Yes,,Retired,32419,441542,No,2,,1
1512,Life event: Created,1512,2011-01-01,Male,33,24,Single,0,Yes,40.0,Unemployed,89515,3240,No,0,,1
1513,Life event: Created,1513,2011-01-01,Male,61,96,Widowed,0,Yes,,Permanent contract,46225,877909,No,0,,1
1514,Life event: Created,1514,2011-01-01,Female,39,97,Married,37,Yes,,Flexible contract,93638,6626,Yes,1,,1
1515,Life event: Created,1515,2011-01-01,Male,44,98,Single,0,Yes,34.0,Permanent contract,49782,-13146,No,0,,1
1516,Life event: Created,1516,2011-01-01,Male,81,97,Single,0,No,,Retired,47877,492,Yes,0,,1
1517,Life event: Created,1517,2011-01-01,Male,19,97,Single,0,No,,Unemployed,6711,466130,Yes,0,,1
1518,Life event: Created,1518,2011-01-01,Female,64,97,Married,54,Yes,,Permanent contract,104713,15241,No,1,,1
1519,Life event: Created,1519,2011-01-01,Female,51,30,Married,33,No,,Permanent contract,10246,59512,No,3,,1
1520,Life event: Created,1520,2011-01-01,Female,69,94,Married,9,No,,Retired,41660,18327,Yes,2,,1
1521,Life event: Created,1521,2011-01-01,Male,6,98,Single,0,Yes,30.0,Child,0,0,No,0,,1
1522,Life event: Created,1522,2011-01-01,Male,40,97,Married,15,No,,Permanent contract,13588,171352,Yes,1,,1
1523,Life event: Created,1523,2011-01-01,Female,29,96,Single,0,Yes,32.0,Permanent contract,33859,453630,No,0,,1
1524,Life event: Created,1524,2011-01-01,Male,51,97,Divorced,0,No,,Permanent contract,34730,144096,Yes,0,,1
1525,Life event: Created,1525,2011-01-01,Female,13,28,Single,0,No,,Child,0,0,No,0,21.0,1
1526,Life event: Created,1526,2011-01-01,Male,80,97,Widowed,0,Yes,,Retired,32433,30278,Yes,0,,1
1527,Life event: Created,1527,2011-01-01,Male,37,76,Married,24,Yes,,Permanent contract,24646,112353,No,1,,1
1528,Life event: Created,1528,2011-01-01,Male,64,97,Married,38,No,,Permanent contract,43363,77952,No,3,,1
1529,Life event: Created,1529,2011-01-01,Male,4,87,Single,0,No,,Child,0,0,Yes,0,,1
1530,Life event: Created,1530,2011-01-01,Male,4,95,Single,0,Yes,34.0,Child,0,0,No,0,,1
1531,Life event: Created,1531,2011-01-01,Female,77,64,Widowed,0,Yes,,Retired,18173,-19371,Yes,0,,1
1532,Life event: Created,1532,2011-01-01,Female,80,96,Married,44,No,,Retired,18426,285,Yes,2,,1
1533,Life event: Created,1533,2011-01-01,Female,61,17,Divorced,0,Yes,,Flexible contract,13699,20884,Yes,0,,1
1534,Life event: Created,1534,2011-01-01,Female,46,84,Married,7,Yes,,Permanent contract,26218,65320,Yes,2,,1
1535,Life event: Created,1535,2011-01-01,Female,39,97,Single,0,No,,Unemployed,18460,759124,Yes,0,,1
1536,Life event: Created,1536,2011-01-01,Female,13,51,Single,0,No,,Child,0,0,Yes,0,35.0,1
1537,Life event: Created,1537,2011-01-01,Female,70,38,Married,39,Yes,,Retired,26399,-13492,No,1,,1
1538,Life event: Created,1538,2011-01-01,Male,64,97,Married,1,Yes,,Permanent contract,17278,323928,Yes,3,,1
1703,Life event: Divorced,1538,2012-01-22,Male,65,97,Divorced,1,Yes,,Permanent contract,17278,323928,Yes,3,,1
1539,Life event: Created,1539,2011-01-01,Male,17,90,Single,0,Yes,39.0,Child,0,0,Yes,0,,1
1710,Life event: Adulthood,1539,2012-03-04,Male,18,90,Single,0,No,,Permanent contract,38410,74599,Yes,0,,1
1540,Life event: Created,1540,2011-01-01,Female,34,77,Single,0,No,,Flexible contract,31232,233192,Yes,0,35.0,1
1748,Life event: Birth,1540,2012-11-06,Female,35,77,Single,0,No,,Flexible contract,31232,233192,Yes,1,35.0,1
1541,Life event: Created,1541,2011-01-01,Male,72,90,Widowed,0,Yes,,Retired,36351,498333,Yes,0,,1
1542,Life event: Created,1542,2011-01-01,Male,3,93,Single,0,Yes,96.0,Child,0,0,Yes,0,,1
1543,Life event: Created,1543,2011-01-01,Male,52,98,Divorced,0,No,,Entrepreneur with personel,10364,2211,Yes,0,,1
1544,Life event: Created,1544,2011-01-01,Male,36,93,Single,0,No,,Permanent contract,41926,-12007,No,0,,1
1545,Life event: Created,1545,2011-01-01,Male,76,91,Widowed,0,Yes,,Retired,10187,93,No,0,,1
1546,Life event: Created,1546,2011-01-01,Female,65,82,Married,12,No,,Permanent contract,15041,-37164,Yes,1,,1
1547,Life event: Created,1547,2011-01-01,Female,54,41,Married,45,No,,Permanent contract,6080,-10964,Yes,1,,1
1548,Life event: Created,1548,2011-01-01,Female,12,76,Single,0,No,,Child,0,0,No,0,36.0,1
1549,Life event: Created,1549,2011-01-01,Female,21,95,Single,0,No,,Flexible contract,13032,275909,No,0,27.0,1
1550,Life event: Created,1550,2011-01-01,Female,42,24,Married,15,Yes,,Permanent contract,28413,267,No,2,,1
1551,Life event: Created,1551,2011-01-01,Male,45,80,Married,8,Yes,,Flexible contract,46620,634,Yes,3,,1
1552,Life event: Created,1552,2011-01-01,Female,3,59,Single,0,Yes,46.0,Child,0,0,No,0,26.0,1
1553,Life event: Created,1553,2011-01-01,Male,41,98,Married,44,Yes,,Permanent contract,11130,15259,Yes,1,,1
1554,Life event: Created,1554,2011-01-01,Male,80,98,Married,14,No,,Retired,23336,385729,No,3,,1
1555,Life event: Created,1555,2011-01-01,Female,47,98,Married,3,Yes,,Permanent contract,33023,461955,No,1,,1
1556,Life event: Created,1556,2011-01-01,Male,48,97,Married,41,No,,Permanent contract,631,16328,Yes,2,,1
1557,Life event: Created,1557,2011-01-01,Male,16,95,Single,0,No,,Child,0,0,Yes,0,,1
1558,Life event: Created,1558,2011-01-01,Male,29,96,Single,0,Yes,47.0,Unemployed,34685,260267,No,0,,1
1559,Life event: Created,1559,2011-01-01,Female,20,98,Single,0,No,,Flexible contract,19645,-812,No,0,28.0,1
1560,Life event: Created,1560,2011-01-01,Female,3,63,Single,0,Yes,55.0,Child,0,0,Yes,0,28.0,1
1561,Life event: Created,1561,2011-01-01,Male,54,98,Single,0,Yes,32.0,Permanent contract,1080,647464,No,0,,1
1562,Life event: Created,1562,2011-01-01,Female,72,93,Married,11,No,,Retired,21166,435041,No,2,,1
1563,Life event: Created,1563,2011-01-01,Female,19,97,Single,0,No,,Permanent contract,20801,3197329,Yes,0,33.0,1
1564,Life event: Created,1564,2011-01-01,Female,64,33,Married,54,Yes,,Permanent contract,7754,5446,No,2,,1
1565,Life event: Created,1565,2011-01-01,Male,54,45,Divorced,0,No,,Entrepreneur without personnel,12510,-34243,No,0,,1
1566,Life event: Created,1566,2011-01-01,Male,78,90,Widowed,0,Yes,,Retired,34743,-403,No,0,,1
1567,Life event: Created,1567,2011-01-01,Male,44,98,Married,14,Yes,,Permanent contract,70223,34523,Yes,1,,1
1568,Life event: Created,1568,2011-01-01,Female,31,96,Married,37,No,,Entrepreneur with personel,29153,1638322,No,2,31.0,1
1569,Life event: Created,1569,2011-01-01,Female,10,98,Single,0,Yes,28.0,Child,0,0,Yes,0,29.0,1
1570,Life event: Created,1570,2011-01-01,Female,97,81,Divorced,0,No,,Retired,8029,41364,Yes,0,,1
1571,Life event: Created,1571,2011-01-01,Male,30,91,Married,44,Yes,,Permanent contract,42526,-11200,Yes,2,,1
1572,Life event: Created,1572,2011-01-01,Female,44,92,Single,0,Yes,23.0,Flexible contract,31553,-38660,No,0,,1
1573,Life event: Created,1573,2011-01-01,Male,25,95,Single,0,No,,Entrepreneur without personnel,29389,260,Yes,0,,1
1574,Life event: Created,1574,2011-01-01,Male,51,90,Married,44,No,,Permanent contract,11557,490940,Yes,1,,1
1575,Life event: Created,1575,2011-01-01,Female,32,2,Divorced,0,No,,Permanent contract,42987,8184,No,0,,1
1576,Life event: Created,1576,2011-01-01,Male,43,95,Married,14,No,,Entrepreneur with personel,36371,19811,Yes,2,,1
1577,Life event: Created,1577,2011-01-01,Female,51,14,Married,4,Yes,,Permanent contract,37076,548363,No,2,,1
1578,Life event: Created,1578,2011-01-01,Female,61,77,Divorced,0,Yes,,Permanent contract,31977,148752,Yes,0,,1
1579,Life event: Created,1579,2011-01-01,Male,55,98,Married,29,Yes,,Flexible contract,50100,-12210,No,1,,1
1580,Life event: Created,1580,2011-01-01,Male,62,98,Married,5,No,,Permanent contract,61489,242534,No,2,,1
1581,Life event: Created,1581,2011-01-01,Female,25,62,Single,0,Yes,25.0,Permanent contract,35068,364986,Yes,0,33.0,1
1582,Life event: Created,1582,2011-01-01,Male,2,13,Single,0,No,,Child,0,0,Yes,0,,1
1583,Life event: Created,1583,2011-01-01,Male,33,61,Married,14,No,,Entrepreneur without personnel,323,388994,Yes,2,,1
1584,Life event: Created,1584,2011-01-01,Female,40,82,Married,18,Yes,,Permanent contract,44033,727,No,2,,1
1585,Life event: Created,1585,2011-01-01,Female,66,91,Divorced,0,No,,Permanent contract,61072,489887,Yes,0,,1
1586,Life event: Created,1586,2011-01-01,Female,36,90,Married,24,No,,Permanent contract,18486,1879,Yes,1,37.0,1
1744,Life event: Birth,1586,2012-10-19,Female,37,90,Married,24,No,,Permanent contract,18486,1879,Yes,2,37.0,1
1587,Life event: Created,1587,2011-01-01,Male,45,96,Married,10,No,,Flexible contract,12015,2926850,Yes,1,,1
1588,Life event: Created,1588,2011-01-01,Female,3,92,Single,0,Yes,50.0,Child,0,0,No,0,25.0,1
1589,Life event: Created,1589,2011-01-01,Female,61,62,Married,5,Yes,,Entrepreneur without personnel,1483,505,No,1,,1
1590,Life event: Created,1590,2011-01-01,Female,79,30,Married,36,Yes,,Retired,31854,396921,Yes,2,,1
1591,Life event: Created,1591,2011-01-01,Female,57,93,Single,0,No,,Flexible contract,20283,-9713,Yes,0,,1
1592,Life event: Created,1592,2011-01-01,Female,6,88,Single,0,No,,Child,0,0,No,0,35.0,1
1593,Life event: Created,1593,2011-01-01,Female,50,11,Married,39,No,,Permanent contract,23959,81267,Yes,1,,1
1594,Life event: Created,1594,2011-01-01,Male,33,97,Single,0,No,,Entrepreneur with personel,10727,1777753,No,0,,1
1595,Life event: Created,1595,2011-01-01,Male,33,96,Single,0,Yes,25.0,Permanent contract,4270,480736,No,0,,1
1596,Life event: Created,1596,2011-01-01,Female,5,57,Single,0,No,,Child,0,0,Yes,0,32.0,1
1597,Life event: Created,1597,2011-01-01,Female,46,94,Married,6,Yes,,Entrepreneur without personnel,6767,6931,Yes,2,,1
1598,Life event: Created,1598,2011-01-01,Male,46,23,Single,0,No,,Permanent contract,68219,46552,Yes,0,,1
1599,Life event: Created,1599,2011-01-01,Male,43,95,Married,45,Yes,,Permanent contract,22735,-35645,Yes,2,,1
1600,Life event: Created,1600,2011-01-01,Female,19,98,Single,0,Yes,27.0,Permanent contract,27848,6281,Yes,0,38.0,1
1601,Life event: Created,1601,2011-01-01,Male,30,98,Married,1,No,,Flexible contract,41866,196886,Yes,1,,1
1730,Life event: Divorced,1601,2012-08-16,Male,31,98,Divorced,1,No,,Flexible contract,41866,196886,Yes,1,,1
1602,Life event: Created,1602,2011-01-01,Female,64,83,Married,38,No,,Permanent contract,12844,300509,Yes,2,,1
1603,Life event: Created,1603,2011-01-01,Female,77,2,Widowed,0,Yes,,Retired,2245,104921,No,0,,1
1604,Life event: Created,1604,2011-01-01,Male,34,22,Single,0,Yes,45.0,Permanent contract,28781,-5036,No,0,,1
1605,Life event: Created,1605,2011-01-01,Male,17,97,Single,0,No,,Child,0,0,Yes,0,,1
1705,Life event: Adulthood,1605,2012-02-03,Male,18,97,Single,0,Yes,44.0,Permanent contract,18431,5242,Yes,0,,1
1606,Life event: Created,1606,2011-01-01,Male,75,92,Divorced,0,Yes,,Retired,13177,436942,Yes,0,,1
1607,Life event: Created,1607,2011-01-01,Male,31,85,Single,0,No,,Permanent contract,6894,10187,Yes,0,,1
1608,Life event: Created,1608,2011-01-01,Female,21,92,Single,0,Yes,32.0,Flexible contract,159728,909,Yes,0,28.0,1
1609,Life event: Created,1609,2011-01-01,Female,69,74,Married,20,No,,Retired,17817,22610,Yes,3,,1
1610,Life event: Created,1610,2011-01-01,Female,36,26,Married,45,No,,Unemployed,26507,910514,Yes,2,,1
1611,Life event: Created,1611,2011-01-01,Female,31,79,Single,0,No,,Permanent contract,77114,553514,No,0,,1
1612,Life event: Created,1612,2011-01-01,Male,70,47,Widowed,0,Yes,,Retired,29257,4814430,Yes,0,,1
1613,Life event: Created,1613,2011-01-01,Female,36,93,Married,38,Yes,,Permanent contract,28825,312577,Yes,2,,1
1614,Life event: Created,1614,2011-01-01,Male,24,6,Single,0,No,,Flexible contract,24338,317425,No,0,,1
1615,Life event: Created,1615,2011-01-01,Male,15,95,Single,0,Yes,31.0,Child,0,0,Yes,0,,1
1616,Life event: Created,1616,2011-01-01,Male,42,74,Married,55,No,,Flexible contract,22235,316603,Yes,2,,1
1617,Life event: Created,1617,2011-01-01,Female,40,97,Married,55,No,,Permanent contract,14849,469373,Yes,1,,1
1618,Life event: Created,1618,2011-01-01,Female,61,81,Married,42,Yes,,Entrepreneur with personel,10712,384383,Yes,1,,1
1619,Life event: Created,1619,2011-01-01,Male,85,98,Married,4,Yes,,Retired,20850,32441,No,1,,1
1620,Life event: Created,1620,2011-01-01,Male,56,20,Married,31,Yes,,Flexible contract,87230,173040,No,3,,1
1621,Life event: Created,1621,2011-01-01,Male,16,98,Single,0,No,,Child,0,0,Yes,0,,1
1622,Life event: Created,1622,2011-01-01,Female,18,97,Single,0,Yes,37.0,Permanent contract,33672,16859,No,0,23.0,1
1623,Life event: Created,1623,2011-01-01,Male,20,12,Single,0,No,,Flexible contract,2608,-25009,Yes,0,,1
1624,Life event: Created,1624,2011-01-01,Female,86,93,Divorced,0,Yes,,Retired,23202,72394,Yes,0,,1
1625,Life event: Created,1625,2011-01-01,Female,25,86,Single,0,Yes,34.0,Flexible contract,21072,2030802,No,0,29.0,1
1626,Life event: Created,1626,2011-01-01,Female,43,79,Married,23,Yes,,Unemployed,30437,4370,Yes,2,,1
1627,Life event: Created,1627,2011-01-01,Female,32,63,Married,17,No,,Flexible contract,80338,-7250,No,1,,1
1628,Life event: Created,1628,2011-01-01,Female,53,96,Married,39,No,,Permanent contract,65969,-1910,No,1,,1
1629,Life event: Created,1629,2011-01-01,Female,24,91,Single,0,Yes,28.0,Permanent contract,24319,1405,Yes,0,27.0,1
1630,Life event: Created,1630,2011-01-01,Male,38,41,Married,5,No,,Entrepreneur with personel,37296,377922,Yes,2,,1
1631,Life event: Created,1631,2011-01-01,Female,58,56,Divorced,0,No,,Permanent contract,2086,937051,Yes,0,,1
1632,Life event: Created,1632,2011-01-01,Male,55,98,Single,0,Yes,26.0,Permanent contract,35686,2146005,Yes,0,,1
1633,Life event: Created,1633,2011-01-01,Female,47,4,Divorced,0,No,,Flexible contract,80963,1116,No,0,,1
1634,Life event: Created,1634,2011-01-01,Female,52,14,Married,12,Yes,,Permanent contract,34103,3039,No,1,,1
1635,Life event: Created,1635,2011-01-01,Female,8,70,Single,0,No,,Child,0,0,No,0,39.0,1
1636,Life event: Created,1636,2011-01-01,Male,0,46,Single,0,No,,Child,0,0,No,0,,1
1637,Life event: Created,1637,2011-01-01,Male,42,92,Single,0,No,,Permanent contract,13555,10461,No,0,,1
1638,Life event: Created,1638,2011-01-01,Male,35,27,Single,0,No,,Permanent contract,96699,759686,No,0,,1
1639,Life event: Created,1639,2011-01-01,Female,73,97,Married,23,No,,Retired,23155,1349,Yes,2,,1
1640,Life event: Created,1640,2011-01-01,Female,9,97,Single,0,Yes,20.0,Child,0,0,No,0,34.0,1
1641,Life event: Created,1641,2011-01-01,Male,10,97,Single,0,No,,Child,0,0,Yes,0,,1
1642,Life event: Created,1642,2011-01-01,Male,24,96,Single,0,No,,Entrepreneur without personnel,4039,-26536,Yes,0,,1
1643,Life event: Created,1643,2011-01-01,Female,51,78,Married,2,No,,Entrepreneur without personnel,31205,982,Yes,2,,1
1644,Life event: Created,1644,2011-01-01,Female,1,39,Single,0,Yes,20.0,Child,0,0,Yes,0,30.0,1
1645,Life event: Created,1645,2011-01-01,Female,14,88,Single,0,No,,Child,0,0,No,0,30.0,1
1646,Life event: Created,1646,2011-01-01,Male,31,97,Single,0,No,,Permanent contract,19150,422294,No,0,,1
1647,Life event: Created,1647,2011-01-01,Female,99,95,Divorced,0,Yes,,Retired,29284,23043,No,0,,1
1648,Life event: Created,1648,2011-01-01,Male,88,98,Single,0,No,,Retired,33136,2354,No,0,,1
1649,Life event: Created,1649,2011-01-01,Male,45,47,Married,39,Yes,,Permanent contract,20087,1076,No,1,,1
1650,Life event: Created,1650,2011-01-01,Male,60,93,Married,40,Yes,,Permanent contract,12880,92650,No,3,,1
1651,Life event: Created,1651,2011-01-01,Male,59,94,Married,35,Yes,,Permanent contract,22627,98170,Yes,1,,1
1652,Life event: Created,1652,2011-01-01,Female,16,98,Single,0,Yes,36.0,Child,0,0,Yes,0,27.0,1
1653,Life event: Created,1653,2011-01-01,Female,26,96,Married,21,No,,Permanent contract,37679,133186,Yes,1,31.0,1
1654,Life event: Created,1654,2011-01-01,Male,9,96,Single,0,Yes,61.0,Child,0,0,Yes,0,,1
1655,Life event: Created,1655,2011-01-01,Male,15,97,Single,0,No,,Child,0,0,Yes,0,,1
1656,Life event: Created,1656,2011-01-01,Female,80,71,Married,33,No,,Retired,32689,-27789,No,1,,1
1657,Life event: Created,1657,2011-01-01,Female,75,16,Married,16,Yes,,Retired,31633,2550,Yes,1,,1
1658,Life event: Created,1658,2011-01-01,Male,61,83,Divorced,0,Yes,,Permanent contract,35050,3544,Yes,0,,1
1659,Life event: Created,1659,2011-01-01,Male,10,97,Single,0,No,,Child,0,0,No,0,,1
1660,Life event: Created,1660,2011-01-01,Male,42,98,Married,10,Yes,,Unemployed,15746,1762235,Yes,1,,1
1661,Life event: Created,1661,2011-01-01,Female,39,87,Married,10,Yes,,Permanent contract,12676,67759,Yes,2,43.0,1
1662,Life event: Created,1662,2011-01-01,Female,57,55,Married,20,No,,Permanent contract,3414,209418,Yes,2,,1
1663,Life event: Created,1663,2011-01-01,Female,67,0,Widowed,0,No,,Flexible contract,11142,-16016,Yes,0,,1
1664,Life event: Created,1664,2011-01-01,Male,35,91,Married,58,No,,Permanent contract,17207,706,Yes,2,,1
1687,Life event: Created,1665,2011-09-13,Female,0,94,Single,0,Yes,34.0,Child,0,0,Yes,0,28.0,1
